Age;Gender;Education;Conjunction;RefDevice;ClOrder;Choice
16;Женщина.;Среднее общее;из-за того что;pr;sm;np
16;Женщина.;Среднее общее;хотя;np;ms;pr
16;Женщина.;Среднее общее;если;pr;ms;null
16;Женщина.;Среднее общее;из-за того что;pr;ms;null
20;Мужчина;Студент/Неоконченное высшее;когда;pr;sm;pr
20;Мужчина;Студент/Неоконченное высшее;если;np;ms;null
20;Мужчина;Студент/Неоконченное высшее;хотя;pr;sm;pr
20;Мужчина;Студент/Неоконченное высшее;из-за того что;np;ms;null
20;Мужчина;Студент/Неоконченное высшее;когда;pr;ms;null
20;Мужчина;Студент/Неоконченное высшее;хотя;pr;ms;null
20;Мужчина;Студент/Неоконченное высшее;когда;np;ms;null
20;Мужчина;Студент/Неоконченное высшее;если;pr;sm;null
20;Мужчина;Студент/Неоконченное высшее;из-за того что;pr;sm;pr
20;Мужчина;Студент/Неоконченное высшее;хотя;np;ms;null
20;Мужчина;Студент/Неоконченное высшее;если;pr;ms;null
20;Мужчина;Студент/Неоконченное высшее;из-за того что;pr;ms;null
20;Женщина.;Студент/Неоконченное высшее;когда;pr;sm;pr
20;Женщина.;Студент/Неоконченное высшее;если;np;ms;pr
20;Женщина.;Студент/Неоконченное высшее;хотя;pr;sm;pr
20;Женщина.;Студент/Неоконченное высшее;из-за того что;np;ms;null
20;Женщина.;Студент/Неоконченное высшее;когда;pr;ms;null
20;Женщина.;Студент/Неоконченное высшее;хотя;pr;ms;pr
20;Женщина.;Студент/Неоконченное высшее;когда;np;ms;pr
20;Женщина.;Студент/Неоконченное высшее;если;pr;sm;pr
20;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;sm;pr
20;Женщина.;Студент/Неоконченное высшее;хотя;np;ms;pr
20;Женщина.;Студент/Неоконченное высшее;если;pr;ms;null
20;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;ms;pr
21;Женщина.;Студент/Неоконченное высшее;когда;pr;sm;pr
21;Женщина.;Студент/Неоконченное высшее;если;np;ms;null
21;Женщина.;Студент/Неоконченное высшее;хотя;pr;sm;pr
21;Женщина.;Студент/Неоконченное высшее;из-за того что;np;ms;null
21;Женщина.;Студент/Неоконченное высшее;когда;pr;ms;null
21;Женщина.;Студент/Неоконченное высшее;хотя;pr;ms;null
21;Женщина.;Студент/Неоконченное высшее;когда;np;ms;null
21;Женщина.;Студент/Неоконченное высшее;если;pr;sm;pr
21;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;sm;pr
21;Женщина.;Студент/Неоконченное высшее;хотя;np;ms;null
21;Женщина.;Студент/Неоконченное высшее;если;pr;ms;null
21;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;ms;null
21;Женщина.;Студент/Неоконченное высшее;когда;pr;sm;null
21;Женщина.;Студент/Неоконченное высшее;если;np;ms;null
21;Женщина.;Студент/Неоконченное высшее;хотя;pr;sm;pr
21;Женщина.;Студент/Неоконченное высшее;из-за того что;np;ms;pr
21;Женщина.;Студент/Неоконченное высшее;когда;pr;ms;null
21;Женщина.;Студент/Неоконченное высшее;хотя;pr;ms;null
21;Женщина.;Студент/Неоконченное высшее;когда;np;ms;null
21;Женщина.;Студент/Неоконченное высшее;если;pr;sm;pr
21;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;sm;pr
21;Женщина.;Студент/Неоконченное высшее;хотя;np;ms;pr
21;Женщина.;Студент/Неоконченное высшее;если;pr;ms;null
21;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;ms;null
21;Мужчина;Студент/Неоконченное высшее;когда;pr;sm;pr
21;Мужчина;Студент/Неоконченное высшее;если;np;ms;null
21;Мужчина;Студент/Неоконченное высшее;хотя;pr;sm;pr
21;Мужчина;Студент/Неоконченное высшее;из-за того что;np;ms;null
21;Мужчина;Студент/Неоконченное высшее;когда;pr;ms;null
21;Мужчина;Студент/Неоконченное высшее;хотя;pr;ms;null
21;Мужчина;Студент/Неоконченное высшее;когда;np;ms;pr
